Word,Pronunciation
disturbingly, dɪˈstɝːbɪŋli
disuse, dɪsˈjuːs
ditch, dɪtʃ dɪtʃ
dither, ˈdɪðɚ ˈdɪð·ər
ditsy, ˈdɪtsi ˈdɪtsi
ditto, ˈdɪt̬oʊ ˈdɪt̬·oʊ
ditty, ˈdɪt̬i ˈdɪt̬·i
diuretic, ˌdaɪjəˈret̬ɪk
diurnal, ˌdaɪˈɝːnəl ˌdaɪˈɝːnəl
diva, ˈdiːvə ˈdiːvə
divan, dɪˈvæn dɪˈvæn
dive, daɪv daɪv daɪv daɪv daɪv daɪv dɑɪv dɑɪv
diver, ˈdaɪvɚ ˈdɑɪ·vər
diverge," dɪˈvɝːdʒ dɪˈvɜrdʒ, dɑɪ-"
divergence, dɪˈvɝːdʒəns dɪˈvɜrdʒəns
divergent, dɪˈvɝːdʒənt dɪˈvɝːdʒənt dɪˈvɜrdʒənt
divers, ˈdaɪvɚz
diverse," dɪˈvɝːs dɪˈvɝːs dɪˈvɜrs, dɑɪ-"
diversification, dɪˌvɝːsəfəˈkeɪʃən dɪˌvɝːsəfəˈkeɪʃən
diversified, dɪˈvɝːsəfaɪd dɪˈvɜrsɪfaɪd
diversify," dɪˈvɝːsəfaɪ dɪˈvɝːsəfaɪ dɪˈvɜr·səˌfɑɪ, dɑɪ-"
diversion," dɪˈvɝːʃən dɪˈvɝːʃən dɪˈvɝːʃən dɪˈvɝːʃən dɪˈvɝːʃən dɪˈvɜr·ʒən, dɑɪ- dɪˈvɜr·ʒən, dɑɪ-"
diversionary, dɪˈvɝːʃəneri dɪˈvɝːʃəneri dɪˈvɝːʃəneri
diversity," dɪˈvɝːsət̬i dɪˈvɝːsət̬i dɪˈvɜr·sɪ·t̬i, dɑɪ- dɪˈvɜr·sɪ·t̬i, dɑɪ-"
divert," dɪˈvɝːt dɪˈvɝːt dɪˈvɝːt dɪˈvɝːt dɪˈvɜrt, dɑɪ- dɪˈvɜrt, dɑɪ- dɪˈvɜrt, dɑɪ- dɪˈvɜrt, dɑɪ-"
diverticulum, ˌdaɪvɚˈtɪkjələm
diverting, dɪˈvɝːt̬ɪŋ
divest," dɪˈvest dɑɪˈvest, dɪ- dɑɪˈvest, dɪ- dɪˈvest"
divestiture, dɪˈvestətʃɚ dɪˈvestɪtʃər
divide, dɪˈvaɪd dɪˈvaɪd dɪˈvaɪd dɪˈvaɪd dɪˈvaɪd dɪˈvaɪd dɪˈvɑɪd dɪˈvɑɪd dɪˈvɑɪd dɪˈvɑɪd
divided, dɪˈvaɪdɪd
dividend," ˈdɪvədend ˈdɪv·əˌdend, -dənd"
divination, ˌdɪvəˈneɪʃən
divine, dɪˈvaɪn dɪˈvaɪn dɪˈvɑɪn dɪˈvɑɪn
divinely, dɪˈvaɪnli dɪˈvaɪnli
diving, ˈdaɪvɪŋ ˈdaɪvɪŋ ˈdaɪvɪŋ ˈdɑɪ·vɪŋ
divinity, dɪˈvɪnət̬i dɪˈvɪnət̬i dɪˈvɪn·ɪ·t̬i dɪˈvɪn·ɪ·t̬i
divisible, dɪˈvɪzəbəl dɪˈvɪz·ə·bəl
division, dɪˈvɪʒən dɪˈvɪʒən dɪˈvɪʒən dɪˈvɪʒən dɪˈvɪʒən dɪˈvɪʒ·ən dɪˈvɪʒ·ən dɪˈvɪʒ·ən
divisional, dɪˈvɪʒənəl dɪˈvɪʒənəl
divisive," dɪˈvaɪsɪv dɪˈvɑɪ·sɪv, -ˈvɪs·ɪv"
divisiveness, dɪˈvaɪsɪvnəs
divorce," dɪˈvɔːrs dɪˈvɔːrs dɪˈvɔrs, -ˈvoʊrs"
divorced, dɪˈvɔːrst dɪˈvɔːrst
divorcee," dəˌvɔːrˈseɪ dəˌvɔːrˈseɪ dɪˌvɔrˈseɪ, -ˌvoʊr-, -ˈsi"
divulge," daɪˈvʌldʒ dɪˈvʌldʒ, dɑɪ-"
divvy, ˈdɪvi
dizziness, ˈdɪzinəs ˈdɪzinəs
dizzy, ˈdɪzi ˈdɪzi ˈdɪzi ˈdɪz·i
dizzying, ˈdɪziɪŋ ˈdɪziɪŋ
do, də də də də də du du du du
doable, ˈduːəbəl ˈdu·ə·bəl
doc, dɑːk dɑk
docent, ˈdoʊsənt ˈdoʊsənt
docile," ˈdɑːsəl ˈdɑs·əl, -ˌɑɪl"
docility, dɑːˈsɪlət̬i
dock, dɑːk dɑːk dɑːk dɑːk dɑk dɑk
docker, ˈdɑːkɚ
docket, ˈdɑːkɪt ˈdɑːkɪt ˈdɑk·ɪt
dockyard, ˈdɑːkjɑːrd
doctor, ˈdɑːktɚ ˈdɑːktɚ ˈdɑk·tər ˈdɑk·tər
doctoral, ˈdɑːktɚəl ˈdɑk·tər·əl
doctorate, ˈdɑːktɚət ˈdɑk·tər·ət
doctrinaire, ˌdɑːktrəˈner
doctrinal, ˈdɑːktrɪnəl
doctrine, ˈdɑːktrɪn ˈdɑk·trən
docudrama," ˈdɑːkjəˌdrɑːmə ˈdɑk·jəˌdrɑm·ə, -ˌdræm·ə"
document, ˈdɑːkjəmənt ˈdɑːkjəmənt ˈdɑk·jə·mənt ˈdɑk·jə·mənt
documentary, ˌdɑːkjəˈment̬ɚi ˌdɑk·jəˈmen·tə·ri
documentation, ˌdɑːkjəmenˈteɪʃən ˌdɑːkjəmenˈteɪʃən ˌdɑk·jə·menˈteɪ·ʃən ˌdɑk·jə·menˈteɪ·ʃən
dodge, dɑːdʒ dɑːdʒ dɑdʒ dɑdʒ
dodger, ˈdɑːdʒɚ ˈdɑːdʒɚ
dodo, ˈdoʊdoʊ
doe, doʊ doʊ
doer, ˈduːɚ
does," strong dʌz dʌz, dəz"
doff, dɑːf dɑːf dɑːf
dog, dɑːɡ dɑːɡ dɑːɡ dɔɡ dɔɡ
doge, doʊdʒ
dogfight, ˈdɑːɡfaɪt ˈdɑːɡfaɪt ˈdɔɡˌfɑɪt
dogfish, ˈdɑːɡfɪʃ
dogged, ˈdɑːɡɪd ˈdɑːɡɪd ˈdɔ·ɡɪd
doggedly, ˈdɑːɡɪdli
doggerel, ˈdɑːɡɚəl
doggie, ˈdɔ·ɡi
dogging, ˈdɑːɡɪŋ
doggone," ˈdɑːɡɑːn ˈdɔˈɡɔn, ˈdɑɡˈɑn"
doggy, ˈdɑːɡi
doghouse, ˈdɑːɡhaʊs ˈdɔɡˌhɑʊs
dogma," ˈdɑːɡmə ˈdɔɡ·mə, ˈdɑɡ-"
dogmatic," dɑːɡˈmæt̬ɪk dɔɡˈmæt̬·ɪk, dɑɡ-"
dogmatically, dɑːɡˈmæt̬ɪkəli
dogwood, ˈdɑːɡwʊd ˈdɔɡˌwʊd
doh, doʊ
doily, ˈdɔɪli
doing, ˈdu·ɪŋ
doings, ˈduːɪŋ ˈduːɪŋ
doldrums," ˈdoʊl·drəmz, ˈdɔl-, ˈdɑl-"
doll," dɑːl dɑl, dɔl dɑl, dɔl"
dollar, ˈdɑːlɚ ˈdɑl·ər
dollhouse, ˈdɑːlˌhaʊs
dollop, ˈdɑːləp ˈdɑl·əp
dolly," ˈdɑːli ˈdɑːli ˈdɑːli ˈdɑːli ˈdɑːli ˈdɑl·i, ˈdɔ·li"
dolphin," ˈdɑːlfɪn ˈdɑl·fən, ˈdɔl-"
domain," doʊˈmeɪn doʊˈmeɪn doʊˈmeɪn, də- doʊˈmeɪn, də-"
dome, doʊm doʊm doʊm
domed, doʊmd
domestic, dəˈmestɪk dəˈmestɪk dəˈmes·tɪk dəˈmes·tɪk
domestically, dəˈmestɪkəli dəˈmestɪkəli dəˈmes·tɪk·li dəˈmes·tɪk·li
domesticate, dəˈmestɪkeɪt dəˈmes·tɪˌkeɪt
domesticated, dəˈmestɪkeɪt̬ɪd dəˈmestɪkeɪt̬ɪd dəˈmes·tɪˌkeɪ·t̬ɪd
domesticity," ˌdoʊmesˈtɪsət̬i ˌdoʊ·meˈstɪs·ɪ·t̬i, -mə-"
dominance, ˈdɑːmənəns ˈdɑːmənəns ˈdɑːmənəns
dominant, ˈdɑːmənənt ˈdɑːmənənt ˈdɑːmənənt ˈdɑːmənənt ˈdɑːmənənt ˈdɑm·ə·nənt
dominate, ˈdɑːməneɪt ˈdɑːməneɪt ˈdɑm·əˌneɪt
dominating, ˈdɑːməneɪt̬ɪŋ ˈdɑːməneɪt̬ɪŋ
domination, ˌdɑːməˈneɪʃən ˌdɑm·əˈneɪ·ʃən
domineering, ˌdɑːməˈnɪrɪŋ ˌdɑm·əˈnɪər·ɪŋ
dominion, dəˈmɪnjən dəˈmɪnjən dəˈmɪnjən dəˈmɪn·jən
domino, ˈdɑːmənoʊ ˈdɑm·əˌnoʊ
dominoes, ˈdɑm·əˌnoʊz
don, dɑːn
donate," ˈdoʊneɪt ˈdoʊneɪt ˈdoʊ·neɪt, doʊˈneɪt"
donation, doʊˈneɪʃən
done, dʌn dʌn dʌn
donkey," ˈdɑːŋki ˈdɑŋ·ki, ˈdʌŋ-, ˈdɔŋ-"
donor, ˈdoʊnɚ ˈdoʊnɚ ˈdoʊ·nər ˈdoʊ·nər
donut," ˈdoʊnʌt ˈdoʊ·nʌt, -nət"
doodad, ˈduːdæd ˈduˌdæd
doodle, ˈduːdəl ˈdu·dəl
doom, duːm dum
doomed, duːmd
doomsayer, ˈduːmseɪɚ
doomsday, ˈduːmzdeɪ ˈdumzˌdeɪ ˈdumzˌdeɪ
door," dɔːr dɔːr dɔr, doʊr dɔr, doʊr"
doorbell," ˈdɔːrbel ˈdɔrˌbel, ˈdoʊr-"
doorkeeper, ˈdɔːrˌkiːpɚ
doorknob," ˈdɔːrnɑːb ˈdɔrˌnɑb, ˈdoʊr-"
doorman," ˈdɔːrmən ˈdɔr·mən, ˈdoʊr-, -ˌmæn"
doormat," ˈdɔːrmæt ˈdɔːrmæt ˈdɔrˌmæt, ˈdoʊr-"
doornail, ˈdɔːrneɪl
doorstep," ˈdɔːrstep ˈdɔːrstep ˈdɔrˌstep, ˈdoʊr-"
doorway," ˈdɔːrweɪ ˈdɔrˌweɪ, ˈdoʊr-"
doozy, ˈduːzi
dopamine, ˈdoʊpəˌmiːn
dope, doʊp doʊp doʊp doʊp doʊp doʊp
dopey, ˈdoʊpi ˈdoʊpi
dorado, dəˈrɑːdoʊ dəˈrɑːdoʊ
dorm, dɔːrm dɔːrm
dormancy, ˈdɔːrmənsi
dormant, ˈdɔːrmənt ˈdɔr·mənt
dormer, ˈdɔːrmɚ
dormitory," ˈdɔːrmətɔːri ˈdɔːrmətɔːri ˈdɔr·məˌtɔr·i, -ˌtoʊr·i"
dormouse, ˈdɔːrmaʊs
dorsal, ˈdɔːrsəl
dory, ˈdɔːri
dosage, ˈdoʊsɪdʒ ˈdoʊ·sɪdʒ
dose, doʊs doʊs doʊs doʊs doʊs
dosh, dɑːʃ
doss, dɑːs dɑːs
dossier, ˈdɑːsieɪ
dost, strong dʌst
dot, dɑːt dɑːt dɑːt dɑːt dɑt dɑt
doth, dʌθ
doting, ˈdoʊt̬ɪŋ
dotty, ˈdɑːt̬i
double, ˈdʌbəl ˈdʌbəl ˈdʌb·əl ˈdʌb·əl ˈdʌb·əl
doubles, ˈdʌb·əlz
doublespeak, ˈdʌbəlspiːk
doubly, ˈdʌbli ˈdʌb·li
doubt, daʊt dɑʊt
doubter, ˈdaʊt̬ɚ
doubtful, ˈdaʊtfəl ˈdaʊtfəl ˈdɑʊt·fəl
doubtless, ˈdaʊtləs ˈdɑʊt·ləs
douche, duːʃ
dough, doʊ doʊ doʊ doʊ
doughnut," ˈdoʊnʌt ˈdoʊnʌt ˈdoʊnʌt ˈdoʊ·nʌt, -nət"
doughty, ˈdaʊt̬i
doughy, ˈdoʊi
dour," dʊr dʊər, dɑʊər"
douse," daʊs daʊs dɑʊs, dɑʊz dɑʊs, dɑʊz"
dove, dʌv dʌv dʌv
dovetail, ˈdʌvteɪl ˈdʌvˌteɪl
dowager, ˈdaʊədʒɚ ˈdaʊədʒɚ
dowdy, ˈdaʊdi ˈdɑʊ·di
dowel, daʊəl daʊəl
dower, daʊɚ daʊɚ
down, daʊn daʊn daʊn daʊn daʊn daʊn daʊn daʊn daʊn daʊn daʊn dɑʊn dɑʊn dɑʊn
downbeat, ˈdaʊnbiːt ˈdaʊnbiːt ˈdaʊnbiːt ˈdaʊnbiːt
downcast, ˈdaʊnkæst ˈdaʊnkæst ˈdɑʊnˌkæst ˈdɑʊnˌkæst
downer, ˈdaʊnɚ ˈdaʊnɚ ˈdɑʊ·nər
downfall, ˈdaʊnfɑːl ˈdɑʊnˌfɔl
downgrade, ˌdaʊnˈɡreɪd ˈdɑʊnˌɡreɪd ˈdaʊnɡreɪd ˈdaʊnɡreɪd
downhill, ˌdaʊnˈhɪl ˈdɑʊnˈhɪl ˈdɑʊnˈhɪl
download, ˈdaʊnloʊd ˈdɑʊnˌloʊd ˈdaʊnˌləʊd
downplay, ˌdaʊnˈpleɪ ˈdɑʊnˌpleɪ
downpour," ˈdaʊnpɔːr ˈdɑʊnˌpɔr, -ˌpoʊr"
downright, ˈdaʊnraɪt ˈdɑʊnˌrɑɪt
downriver, ˌdaʊnˈrɪvɚ
downs, daʊnz
downside, ˈdaʊnsaɪd ˈdɑʊnˌsɑɪd
downsize, ˈdaʊnsaɪz ˈdaʊnsaɪz ˈdɑʊnˌsɑɪz
downsizing, ˈdaʊnsaɪzɪŋ ˈdaʊnsaɪzɪŋ
downstage, ˈdaʊnsteɪdʒ
downstairs, ˌdaʊnˈsterz ˈdɑʊnˈsteərz
downstream, ˌdaʊnˈstriːm ˌdaʊnˈstriːm ˌdaʊnˈstriːm ˌdaʊnˈstriːm ˈdɑʊnˈstrim
downswing, ˈdaʊnswɪŋ
downtime, ˈdaʊntaɪm ˈdaʊntaɪm ˈdɑʊnˌtɑɪm ˈdɑʊnˌtɑɪm
downtown, ˌdaʊnˈtaʊn ˈdɑʊnˈtɑʊn
downtrodden, ˈdaʊnˌtrɑːdən ˈdɑʊnˈtrɑd·ən
downturn, ˈdaʊntɝːn ˈdɑʊnˌtɜrn
downward, ˈdaʊnwɚd ˈdɑʊn·wərd -wɚd
downwardly, ˈdaʊnwɚdli ˈdaʊnwɚdli
downwards, ˈdaʊnwɚdz
downwind, ˌdaʊnˈwɪnd ˈdɑʊnˈwɪnd
downy, ˈdaʊni ˈdaʊni
dowry, ˈdaʊri ˈdɑʊər·i
dowse, daʊz daʊz
doxology, dɑːkˈsɑːlədʒi
doyen, ˈdɔɪen
doze, doʊz doʊz doʊz
dozen, ˈdʌzən ˈdʌz·ən
drab, dræb dræb
drachma, ˈdrækmə
draconian, drəˈkoʊniən drəˈkoʊ·ni·ən
draft, dræft dræft dræft dræft dræft dræft dræft dræft dræft dræft dræft dræft dræft dræft
draftee, ˌdræfˈt̬iː dræfˈti
draftsman, ˈdræftsmən ˈdræftsmən
drafty, ˈdræft̬i ˈdræf·ti
drag, dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ dræɡ
draggy, ˈdræɡi
dragnet, ˈdræɡnet ˈdræɡnet
dragon, ˈdræɡən ˈdræɡən ˈdræɡən ˈdræɡ·ən
drain, dreɪn dreɪn dreɪn dreɪn dreɪn dreɪn dreɪn
drainage, ˈdreɪnɪdʒ ˈdreɪnɪdʒ ˈdreɪ·nɪdʒ
drained, dreɪnd
drainer, ˈdreɪnɚ ˈdreɪnɚ ˈdreɪnɚ ˈdreɪnɚ ˈdreɪnɚ ˈdreɪnɚ
draining, ˈdreɪnɪŋ ˈdreɪ·niŋ
drake, dreɪk
dram, dræm
drama," ˈdræmə ˈdræmə ˈdræmə ˈdræmə ˈdræmə ˈdrɑ·mə, ˈdræm·ə ˈdrɑ·mə, ˈdræm·ə"
dramatic, drəˈmæt̬ɪk drəˈmæt̬ɪk drəˈmæt̬ɪk drəˈmæt̬·ɪk drəˈmæt̬·ɪk drəˈmæt̬·ɪk
dramatically, drəˈmæt̬ɪkəli drəˈmæt̬ɪkəli drəˈmæt̬·ɪk·li
dramatics, drəˈmæt̬ɪks drəˈmæt̬ɪks
dramatist," ˈdræmət̬ɪst ˈdrɑ·mə·t̬ɪst, ˈdræm·ə-"
dramatization," ˌdræmət̬əˈzeɪʃən ˌdræmət̬əˈzeɪʃən ˌdrɑ·mə·t̬əˈzeɪ·ʃən, ˈdræm·ə-"
dramatize," ˈdræmətaɪz ˈdræmətaɪz ˈdrɑ·məˌtɑɪz, ˈdræm·ə- ˈdrɑ·məˌtɑɪz, ˈdræm·ə-"
drank, dræŋk dræŋk
drape, dreɪp dreɪp
draper, ˈdreɪpɚ
drapery, ˈdreɪpɚi ˈdreɪpɚi
drapes, dreɪps
drastic, ˈdræstɪk ˈdræs·tɪk
drastically, ˈdræstɪkəli
draught," dræft dræft dræft dræft, drɑft"
draw, drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɑː drɔ drɔ drɔ drɔ drɔ drɔ drɔ drɔ
drawback, ˈdrɑːbæk ˈdrɔ·bæk
drawbridge, ˈdrɑːbrɪdʒ
drawer," drɔːr drɔr, ˈdrɔ·ər"
drawing, ˈdrɑːɪŋ ˈdrɔ·ɪŋ
drawl, drɑːl drɔl
drawn, drɑːn drɔn
dray, dreɪ
dread, dred dred
dreaded, ˈdredɪd ˈdredɪd
dreadful, ˈdredfəl ˈdredfəl ˈdredfəl ˈdred·fəl
dreadfully, ˈdredfəli ˈdredfəli
dream, driːm driːm drim drim drim
dreamer, ˈdriːmɚ
dreamlike, ˈdriːmlaɪk ˈdrimˌlɑɪk
dreamy, ˈdriːmi ˈdriːmi ˈdri·mi
dreary, ˈdrɪri ˈdrɪər·i
dredge, dredʒ dredʒ dredʒ dredʒ
dregs, dreɡz dreɡz dreɡz dreɡz
drench, drentʃ drentʃ drentʃ
dress, dres dres dres dres
dressed, drest drest drest
dresser, ˈdresɚ ˈdresɚ ˈdresɚ ˈdresɚ ˈdres·ər
dressing, ˈdresɪŋ ˈdresɪŋ ˈdresɪŋ ˈdres·ɪŋ ˈdres·ɪŋ
dressmaker, ˈdresˌmeɪkɚ
dressmaking, ˈdresˌmeɪkɪŋ
dressy, ˈdresi ˈdresi ˈdres·i
drew, druː dru
drey, dreɪ
dribble, ˈdrɪbəl ˈdrɪbəl ˈdrɪbəl ˈdrɪb·əl ˈdrɪb·əl ˈdrɪb·əl
dribbling, ˈdrɪbəlɪŋ ˈdrɪbəlɪŋ
dried, draɪd drɑɪd
drier, ˈdraɪɚ ˈdrɑɪ·ər
dries, drɑɪz
driest, ˈdraɪəst
drift, drɪft drɪft drɪft drɪft
drifter, ˈdrɪftɚ ˈdrɪftɚ ˈdrɪftɚ ˈdrɪf·tər
drifting, ˈdrɪft̬ɪŋ ˈdrɪft̬ɪŋ
driftwood, ˈdrɪftwʊd ˈdrɪft·wʊd
drill, drɪl drɪl drɪl drɪl drɪl
drink, drɪŋk drɪŋk drɪŋk drɪŋk
drinkable, ˈdrɪŋkəbəl ˈdrɪŋkəbəl
drinker, ˈdrɪŋkɚ ˈdrɪŋkɚ ˈdrɪŋ·kər ˈdrɪŋ·kər
drinking, ˈdrɪŋkɪŋ ˈdrɪŋkɪŋ ˈdrɪŋ·kɪŋ
drip, drɪp drɪp drɪp
dripping, ˈdrɪpɪŋ ˈdrɪp·ɪŋ
drive, draɪv draɪv draɪv draɪv draɪv draɪv draɪv drɑɪv drɑɪv drɑɪv
drivel, ˈdrɪvəl ˈdrɪv·əl
driven, ˈdrɪvən
driver, ˈdraɪvɚ ˈdraɪvɚ ˈdraɪvɚ ˈdrɑɪ·vər
driveway, ˈdraɪvweɪ ˈdrɑɪvˌweɪ
driving, ˈdraɪvɪŋ ˈdrɑɪ·vɪŋ
drizzle, ˈdrɪzəl ˈdrɪzəl ˈdrɪz·əl
drizzly, ˈdrɪzli
droll, droʊl droʊl
dromedary, ˈdrɑːməderi
drone, droʊn droʊn droʊn droʊn droʊn
droning, ˈdroʊnɪŋ ˈdroʊnɪŋ
drool, druːl drul drul
droop, druːp druːp drup
drooping, ˈdruːpɪŋ
droopy, ˈdruːpi
drop, drɑːp drɑːp drɑːp drɑːp drɑːp drɑːp drɑp drɑp drɑp
droplet, ˈdrɑːplət ˈdrɑp·lɪt
dropout, ˈdrɑːpaʊt ˈdrɑːpaʊt ˈdrɑpˌɑʊt
dropper, ˈdrɑːpɚ ˈdrɑp·ər
droppings, ˈdrɑːpɪŋz ˈdrɑp·ɪŋz
dross, drɑːs
drought, draʊt drɑʊt
drove, droʊv droʊv
drover, ˈdroʊvɚ
droves, droʊvz
drown, draʊn draʊn drɑʊn drɑʊn
drowning, ˈdraʊnɪŋ
drowsiness, ˈdraʊzinəs
drowsy, ˈdraʊzi ˈdrɑʊ·zi
drubbing, ˈdrʌbɪŋ ˈdrʌb·ɪŋ
drudge, drʌdʒ
drudgery, ˈdrʌdʒɚi ˈdrʌdʒ·ə·ri
drug, drʌɡ drʌɡ drʌɡ drʌɡ drʌɡ
druggist, ˈdrʌɡɪst ˈdrʌɡ·ɪst
drugstore," ˈdrʌɡstɔːr ˈdrʌɡˌstɔr, -ˌstoʊr"
druid, ˈdruːɪd
drum, drʌm drʌm drʌm drʌm drʌm
drumbeat, ˈdrʌmbiːt
drummer, ˈdrʌmɚ ˈdrʌm·ər
drumstick, ˈdrʌmstɪk ˈdrʌmstɪk ˈdrʌmˌstɪk ˈdrʌmˌstɪk
drunk, drʌŋk drʌŋk
drunkard, ˈdrʌŋkɚd
drunken, ˈdrʌŋkən ˈdrʌŋkən ˈdrʌŋ·kən
drunkenness, ˈdrʌŋkənnəs
dry, draɪ draɪ draɪ draɪ draɪ draɪ draɪ draɪ drɑɪ drɑɪ drɑɪ drɑɪ drɑɪ drɑɪ
dryer, ˈdraɪɚ ˈdraɪɚ ˈdrɑɪ·ər
dryness, ˈdraɪnəs ˈdraɪnəs ˈdraɪnəs ˈdraɪnəs ˈdraɪnəs ˈdraɪnəs ˈdrɑɪ·nəs
drywall, ˈdraɪwɑːl
dual, ˈduːəl ˈdu·əl ˈdu·əl
dualism, ˈduːəlɪzəm
duality, duːˈælət̬i
dub, dʌb dʌb dʌb dʌb dʌb
dubious, ˈduːbiəs ˈduːbiəs ˈdu·bi·əs ˈdu·bi·əs
ducal, ˈduːkəl
duchess, ˈdʌtʃes ˈdʌtʃ·əs
duchy, ˈdʌtʃi
duck, dʌk dʌk dʌk dʌk dʌk
ducking, ˈdʌkɪŋ
duckling, ˈdʌklɪŋ
duckweed, ˈdʌkwiːd
ducky, ˈdʌki ˈdʌki
duct, dʌkt dʌkt dʌkt
ductile, ˈdʌktɪl
dud, dʌd dʌd
dude, duːd dud
due, duː duː du du du
duel, ˈduːəl ˈduːəl ˈdu·əl
dueling, ˈduːəlɪŋ
duelist, ˈduːəlɪst
dues, duz
duet, duːˈet duˈet
duff, dʌf
duffer, ˈdʌfɚ
dug, dʌɡ dʌɡ
dugout, ˈdʌɡaʊt ˈdʌɡaʊt ˈdʌɡaʊt ˈdʌɡˌɑʊt
duh, dɜː dʌ
duke, duːk duk
dukedom, ˈduːkdəm
dulcet, ˈdʌlsət
dulcimer, ˈdʌlsəmɚ
dull, dʌl dʌl dʌl dʌl dʌl dʌl dʌl dʌl
dullness, ˈdʌlnəs ˈdʌlnəs
duly, ˈduːli ˈdu·li
dumb, dʌm dʌm dʌm dʌm dʌm dʌm
dumbbell, ˈdʌmbel ˈdʌmbel ˈdʌmˌbel
dumbfounded," ˌdʌmˈfaʊndɪd ˈdʌmˌfɑʊn·dɪd, dʌmˈfɑʊn-"
dummy, ˈdʌmi ˈdʌmi ˈdʌmi ˈdʌmi ˈdʌmi ˈdʌm·i ˈdʌm·i
dump, dʌmp dʌmp dʌmp dʌmp dʌmp dʌmp dʌmp dʌmp dʌmp
dumper, ˈdʌmpɚ ˈdʌmpɚ
dumping, ˈdʌmpɪŋ ˈdʌmpɪŋ
dumpling, ˈdʌmplɪŋ ˈdʌmplɪŋ ˈdʌmplɪŋ ˈdʌmp·lɪŋ
dumpy, ˈdʌmpi ˈdʌm·pi
dun, dʌn
dune, duːn dun
dung, dʌŋ dʌŋ
dungeon, ˈdʌndʒən ˈdʌn·dʒən
dunk, dʌŋk dʌŋk dʌŋk dʌŋk dʌŋk dʌŋk
dunno, dəˈnoʊ dəˈnoʊ
duo, ˈduːoʊ ˈdu·oʊ
duodenal, ˌduːəˈdiːnəl
duodenum, ˌduːəˈdiːnəm
dupe, duːp dup
duplex, ˈduːpleks ˈduːpleks ˈdu·pleks ˈduːpleks
duplicate, ˈduːpləkeɪt ˈdu·plɪˌkeɪt ˈduːplɪkeɪt ˈduːplɪkeɪt ˈduːplɪkeɪt
duplication, ˌduːpləˈkeɪʃən ˌduːpləˈkeɪʃən
duplicitous, duːˈplɪsət̬əs
duplicity, duːˈplɪsət̬i
dura, ˈdʊerə
durability, ˌdʊrəˈbɪlət̬i ˌdʊrəˈbɪlət̬i ˌdʊrəˈbɪlət̬i
durable, ˈdʊrəbəl ˈdʊrəbəl ˈdʊrəbəl ˈdʊər·ə·bəl
duration, duːˈreɪʃən dʊˈreɪ·ʃən
duress, duːˈres dʊˈres
during, ˈdʊrɪŋ ˈdʊrɪŋ ˈdʊər·ɪŋ ˈdʊər·ɪŋ
dusk, dʌsk dʌsk
dust, dʌst dʌst
dustbin, ˈdʌstbɪn ˈdʌstbɪn
duster, ˈdʌstɚ ˈdʌstɚ ˈdʌstɚ ˈdʌstɚ
dusting, ˈdʌstɪŋ ˈdʌstɪŋ
dustman, ˈdʌstmən
dusty, ˈdʌsti ˈdʌsti
dutiful, ˈduːt̬ɪfəl ˈdu·t̬ɪ·fəl
dutifully, ˈduːt̬ɪfəli
duty, ˈduːt̬i ˈduːt̬i ˈduːti ˈduːti ˈduːti ˈduːti
dux, dʌks
dwarf, dwɔːrf dwɔːrf dwɔrf dwɔrf
dwarfism, ˈdwɔːrfɪzəm
dweeb, dwiːb dwib
dwell, dwel dwel
dweller, ˈdwel·ər
dwelling, ˈdwelɪŋ ˈdwel·ɪŋ
dwindle, ˈdwɪndəl ˈdwɪn·dəl
dwindling, ˈdwɪndəlɪŋ
dye, daɪ dɑɪ
dyer, ˈdaɪɚ
dying, ˈdaɪɪŋ ˈdaɪɪŋ ˈdaɪɪŋ ˈdɑɪ·ɪŋ
dyke, daɪk daɪk
dynamic, daɪˈnæmɪk daɪˈnæmɪk daɪˈnæmɪk dɑɪˈnæm·ɪk
dynamics, daɪˈnæmɪks daɪˈnæmɪks daɪˈnæmɪks daɪˈnæmɪks dɑɪˈnæm·ɪks dɑɪˈnæm·ɪks dɑɪˈnæm·ɪks
dynamism, ˈdaɪnəmɪzəm
dynamite, ˈdaɪnəmaɪt ˈdaɪnəmaɪt ˈdɑɪ·nəˌmɑɪt ˈdɑɪ·nəˌmɑɪt
dynamo, ˈdaɪnəmoʊ ˈdaɪnəmoʊ ˈdɑɪ·nəˌmoʊ
dynastic, daɪˈnæstɪk
dynasty," ˈdaɪnəsti ˈdɑɪ·nə·sti, -ˌnæs·ti"
dysentery, ˈdɪsənteri ˈdɪs·ənˌter·i
dysfunction, dɪsˈfʌŋkʃən dɪsˈfʌŋk·ʃən
dysfunctional, dɪsˈfʌŋkʃənəl
dyslexia, dɪˈsleksiə dɪsˈlek·si·ə
dyslexic, dɪˈsleksɪk
dyspeptic, dɪˈspeptɪk dɪˈspeptɪk
dysplasia, dɪsˈpleɪʒə
dyspnea, ˈdɪspniːə
each, iːtʃ itʃ
eager, ˈiːɡɚ ˈi·ɡər
eagerly, ˈiːɡɚli
eagerness, ˈiːɡɚnəs
eagle, ˈiːɡəl ˈiːɡəl ˈi·ɡəl
ear, ɪr ɪr ɪər ɪər
