Word,Pronunciation
affectionate, əˈfekʃənət əˈfek·ʃə·nət
affectionately, əˈfekʃənətli
affective, əˈfektɪv
affidavit, ˌæfəˈdeɪvɪt ˌæf·əˈdeɪ·vɪt ˌæfəˈdeɪvɪt
affiliate, əˈfɪlieɪt əˈfɪl·iˌeɪt
affiliated, əˈfɪlieɪt̬ɪd əˈfɪlieɪt̬ɪd
affiliation, əˌfɪliˈeɪʃən
affinity, əˈfɪnət̬i əˈfɪnət̬i əˈfɪn·ɪ·t̬i
affirm, əˈfɝːm əˈfɝːm əˈfɜrm
affirmation, ˌæfɚˈmeɪʃən ˌæfɚˈmeɪʃən ˌæfɚˈmeɪʃən
affirmative, əˈfɝːmət̬ɪv əˈfɜr·mə·t̬ɪv
affirmatively, əˈfɝːmət̬ɪvli
affix," əˈfɪks əˈfɪks əˈfɪks, æ-"
afflict, əˈflɪkt əˈflɪkt
affliction, əˈflɪkʃən
affluence, ˈæfluəns
affluent," ˈæfluənt ˈæfˌlu·ənt, əˈflu-"
afford," əˈfɔːrd əˈfɔrd, əˈfoʊrd"
affordable," əˈfɔːrdəbəl əˈfɔːrdəbəl əˈfɔr·də·bəl, əˈfoʊr-"
affront, əˈfrʌnt əˈfrʌnt
aficionado, əˌfɪʃiəˈnɑːdoʊ
afire, əˈfaɪr əˈfaɪr əˈfaɪr
aflame, əˈfleɪm əˈfleɪm əˈfleɪm
afloat, əˈfloʊt əˈfloʊt əˈfloʊt
aflutter, əˈflʌt̬ɚ
afoot, əˈfʊt əˈfʊt
aforementioned, əˈfɔːrˌmenʃənd
afraid, əˈfreɪd əˈfreɪd əˈfreɪd
afresh, əˈfreʃ əˈfreʃ
aft, æft æft
after, ˈæftɚ ˈæftɚ ˈæftɚ ˈæf·tər ˈæf·tər ˈæf·tər ˈæf·tər
aftereffect, ˈæftɚəˌfekt ˈæf·tər·ɪˌfekt
afterglow, ˈæftɚɡloʊ
afterimage, ˈæftɚˌɪmɪdʒ
afterlife, ˈæftɚlaɪf ˈæf·tərˌlɑɪf
aftermarket, ˈæftərˌmɑrkɪt
aftermath, ˈæftɚmæθ ˈæf·tərˌmæθ
afternoon, ˌæftɚˈnuːn ˌæf·tərˈnun
afternoons, ˌæftɚˈnuːnz
aftershave, ˈæftɚʃeɪv
aftershock, ˈæftɚʃɑːk ˈæf·tərˌʃɑk
aftertaste, ˈæftɚteɪst ˈæf·tərˌteɪst
afterthought, ˈæftɚθɑːt ˈæf·tərˌθɔt
afterward, ˈæftɚwɚd ˈæf·tər·wərd
afterwards, ˈæftɚwɚdz
again," əˈɡen əˈɡen əˈɡen əˈɡen, əˈɡeɪn"
against," əˈɡenst əˈɡenst əˈɡenst əˈɡenst əˈɡenst əˈɡenst, əˈɡeɪnst əˈɡenst, əˈɡeɪnst əˈɡenst, əˈɡeɪnst əˈɡenst, əˈɡeɪnst əˈɡenst, əˈɡeɪnst"
agar, ˈeɪɡɑːr
agate, ˈæɡət
age, eɪdʒ eɪdʒ eɪdʒ eɪdʒ eɪdʒ
aged, ˈeɪ·dʒɪd
ageless, ˈeɪdʒləs ˈeɪdʒ·ləs
agency, ˈeɪdʒənsi ˈeɪdʒənsi ˈeɪdʒənsi ˈeɪ·dʒən·si ˈeɪ·dʒən·si
agenda, əˈdʒendə əˈdʒendə əˈdʒendə əˈdʒen·də əˈdʒen·də əˈdʒen·də
agent, ˈeɪdʒənt ˈeɪdʒənt ˈeɪdʒənt ˈeɪdʒənt ˈeɪ·dʒənt ˈeɪ·dʒənt ˈeɪ·dʒənt ˈeɪ·dʒənt
ages, ˈeɪ·dʒɪz
agglutinate, əˈɡluːtəneɪt əˈɡluːtəneɪt
aggrandize, əˈɡrændaɪz
aggrandizement, əˈɡrændɪzmənt
aggravate, ˈæɡrəveɪt ˈæɡrəveɪt ˈæɡrəveɪt ˈæɡ·rəˌveɪt ˈæɡ·rəˌveɪt
aggravating, ˈæɡrəveɪt̬ɪŋ ˈæɡrəveɪt̬ɪŋ
aggravation, ˌæɡrəˈveɪʃən ˌæɡrəˈveɪʃən
aggregate, ˈæɡrəɡət ˈæɡrəɡət ˈæɡ·rɪ·ɡət
aggregation, ˌæɡrəˈɡeɪʃən ˌæɡrəˈɡeɪʃən
aggression, əˈɡreʃən əˈɡreʃən əˈɡreʃ·ən
aggressive, əˈɡresɪv əˈɡresɪv əˈɡresɪv əˈɡresɪv əˈɡres·ɪv
aggressively, əˈɡresɪvli əˈɡresɪvli əˈɡresɪvli əˈɡresɪvli
aggressiveness, əˈɡresɪvnəs əˈɡresɪvnəs əˈɡresɪvnəs əˈɡresɪvnəs
aggressor, əˈɡresɚ əˈɡres·ər
aggrieved, əˈɡriːvd əˈɡrivd
aghast, əˈɡæst əˈɡæst
agile," ˈædʒəl ˈædʒəl ˈædʒəl ˈædʒ·əl, -ɑɪl ˈædʒəl"
agility, əˈdʒɪlət̬i əˈdʒɪlət̬i əˈdʒɪlət̬i əˈdʒɪl·ɪ·t̬i
agin, əˈɡɪn
aging, ˈeɪdʒɪŋ ˈeɪ·dʒɪŋ
agitate, ˈædʒəteɪt ˈædʒəteɪt ˈædʒəteɪt ˈædʒ·ɪˌteɪt ˈædʒ·ɪˌteɪt
agitated, ˈædʒəteɪt̬ɪd ˈædʒ·əˌteɪ·t̬ɪd
agitation, ˌædʒəˈteɪʃən ˌædʒəˈteɪʃən
agitator, ˈædʒəteɪt̬ɚ
agitprop, ˈædʒɪtprɑːp
aglow, əˈɡloʊ əˈɡloʊ
agnostic, æɡˈnɑːstɪk æɡˈnɑːstɪk æɡˈnɑs·tɪk
ago, əˈɡoʊ əˈɡoʊ
agog, əˈɡɑːɡ
agonist, ˈæɡənɪst ˈæɡənɪst ˈæɡənɪst
agonize, ˈæɡənaɪz ˈæɡ·əˌnɑɪz
agonized, ˈæɡənaɪzd
agonizing, ˈæɡənaɪzɪŋ ˈæɡənaɪzɪŋ
agony, ˈæɡəni ˈæɡ·ə·ni
agora, ˈæɡərə ˈæɡərə ˈæɡərə
agoraphobia, ˌæɡərəˈfoʊbiə
agrarian, əˈɡreriən əˈɡreriən
agree, əˈɡriː əˈɡriː əˈɡriː əˈɡriː əˈɡriː əˈɡri əˈɡri
agreeable, əˈɡriːəbəl əˈɡriːəbəl əˈɡriːəbəl əˈɡri·ə·bəl əˈɡri·ə·bəl əˈɡri·ə·bəl
agreed, əˈɡriːd
agreement, əˈɡriːmənt əˈɡriːmənt əˈɡriːmənt əˈɡri·mənt
agribusiness, ˈæɡrəˌbɪznɪs ˈæɡriˌbɪznɪs ˈæɡriˌbɪznɪs
agricultural, ˌæɡrəˈkʌltʃɚəl
agriculture, ˈæɡrəkʌltʃɚ ˈæɡ·rɪˌkʌl·tʃər
aground, əˈɡraʊnd əˈɡrɑʊnd
ah, ɑː ɑ
aha," ɑːˈhɑː ɑˈhɑ, əˈhɑ"
ahead, əˈhed əˈhed əˈhed əˈhed əˈhed əˈhed əˈhed əˈhed əˈhed
ahoy, əˈhɔɪ əˈhɔɪ
aid, eɪd eɪd eɪd eɪd
aide, eɪd eɪd
ail, eɪl eɪl eɪl
aileron, ˈeɪlərɑːn
ailing, ˈeɪlɪŋ ˈeɪlɪŋ ˈeɪ·lɪŋ
ailment, ˈeɪlmənt ˈeɪl·mənt
aim, eɪm eɪm eɪm eɪm eɪm
aimless, ˈeɪmləs ˈeɪm·ləs
aimlessly, ˈeɪmləsli
air, er er er er er eər eər eər eər eər
airbag, ˈerbæɡ
airbase, ˈerbeɪs
airborne," ˈerbɔːrn ˈeər·bɔrn, -boʊrn"
aircraft, ˈerkræft ˈeərˌkræft
aircrew, ˈerkruː
airfare, ˈerfer ˈeərˌfeər
airfield, ˈerfiːld
airhead, ˈerhed
airing, ˈerɪŋ ˈerɪŋ
airless, ˈerləs ˈeər·ləs
airlift, ˈerlɪft ˈeər·lɪft
airline," ˈerlaɪn ˈer·lɑɪn, ˈær-"
airliner," ˈerˌlaɪnɚ ˈerˌlɑɪ·nər, ˈær-"
airlock, ˈerlɑːk ˈerlɑːk
airmail," ˈermeɪl ˈer·meɪl, ˈær-"
airman, ˈermən
airplane, ˈerpleɪn ˈeərˌpleɪn
airport," ˈerpɔːrt ˈeərˌpɔrt, -ˌpoʊrt"
airship, ˈerʃɪp
airspace, ˈerspeɪs
airspeed, ˈerspiːd
airstrike, ˈerstraɪk
airstrip, ˈerstrɪp
airtight, ˈertaɪt ˈeərˌtɑɪt
airtime, ˈertaɪm ˈeərˌtɑɪm ˈer- ˈer-
airwaves, ˈerweɪvz ˈeərˌweɪvz
airway, ˈerweɪ ˈerweɪ
airworthy, ˈerˌwɝːði
airy, ˈeri ˈeri ˈeri ˈeər·i
aisle, aɪl aɪl ɑɪl
ajar, əˈdʒɑːr əˈdʒɑr
aka, ˌeɪkeɪˈeɪ ˈeɪˌkeɪˈeɪ
akimbo, əˈkɪmboʊ əˈkɪmboʊ əˈkɪmboʊ
akin, əˈkɪn əˈkɪn
ala, ˈeɪlə
alabaster, ˈæləbæstɚ
alacrity, əˈlækrət̬i əˈlæk·rɪ·t̬i
alar, ˈeɪlɚ ˈeɪlɚ
alarm, əˈlɑːrm əˈlɑːrm əˈlɑːrm əˈlɑːrm əˈlɑːrm əˈlɑrm əˈlɑrm
alarmed, əˈlɑːrmd əˈlɑːrmd
alarming, əˈlɑːrmɪŋ
alarmingly, əˈlɑːrmɪŋli
alarmist, əˈlɑːrmɪst əˈlɑr·mɪst
alas, əˈlæs əˈlæs
albacore, ˈælbəkɔːr
albatross, ˈælbətrɑːs ˈælbətrɑːs
albeit," ɑːlˈbiːɪt ɔlˈbi·ɪt, æl-"
albino, ælˈbaɪnoʊ ælˈbɑɪ·noʊ
album, ˈælbəm ˈælbəm ˈæl·bəm ˈæl·bəm
alchemist, ˈælkəmɪst
alchemy, ˈælkəmi ˈælkəmi
alcohol, ˈælkəhɑːl ˈæl·kəˌhɔl ˈæl·kəˌhɔl
alcoholic," ˌælkəˈhɑːlɪk ˌæl·kəˈhɔ·lɪk, -ˈhɑl·ɪk"
alcoholism," ˈælkəhɑːlɪzəm ˈæl·kəˌhɔˌlɪz·əm, -hɑlˌɪz-"
alcove, ˈælkoʊv ˈæl·koʊv
alder, ˈɔːldɚ
alderman, ˈɑːldɚmən ˈɑːldɚmən ˈɔl·dər·mən
ale, eɪl eɪl
alert, əˈlɝːt əˈlɜrt
alertness, əˈlɝːtnəs
alfalfa, ˌælˈfælfə
algae, ˈældʒiː
algebra, ˈældʒəbrə ˈæl·dʒə·brə
algebraic, ˌældʒəˈbreɪɪk
algorithm, ˈælɡərɪðəm ˈæl·ɡəˌrɪð·əm
alias, ˈeɪliəs ˈeɪ·li·əs
alibi, ˈælɪbaɪ ˈælɪbaɪ ˈæl·əˌbɑɪ ˈæl·əˌbɑɪ
alien, ˈeɪliən ˈeɪliən ˈeɪliən ˈeɪ·li·ən ˈeɪ·li·ən
alienate," ˈeɪliəneɪt ˈeɪliəneɪt ˈeɪ·li·əˌneɪt, ˈeɪl·jə-"
alienated, ˈeɪliəneɪt̬ɪd ˈeɪliəneɪt̬ɪd
alienation, ˌeɪliəˈneɪʃən ˌeɪliəˈneɪʃən
alight, əˈlaɪt əˈlaɪt əˈlaɪt əˈlɑɪt əˈlɑɪt
align, əˈlaɪn əˈlaɪn əˈlaɪn əˈlɑɪn
aligned, əˈlaɪnd əˈlaɪnd
alignment, əˈlaɪnmənt əˈlaɪnmənt əˈlaɪnmənt
alike, əˈlaɪk əˈlɑɪk
alimony, ˈæləmoʊni ˈæl·əˌmoʊ·ni
alive, əˈlaɪv əˈlaɪv əˈlɑɪv əˈlɑɪv
alkali, ˈælkəlaɪ ˈæl·kəˌlɑɪ
alkaline, ˈælkəlaɪn
alkaloid, ˈælkəlɔɪd
all, ɑːl ɑːl ɔl ɔl
allay, əˈleɪ əˈleɪ
allegation, ˌæləˈɡeɪʃən ˌæl·ɪˈɡeɪ·ʃən
allege, əˈledʒ əˈledʒ
alleged, əˈledʒd
allegedly, əˈledʒɪdli əˈledʒɪdli
allegiance, əˈliːdʒəns əˈli·dʒəns
allegorical, ˌæləˈɡɔːrəkəl
allegory," ˈæləɡɔːri ˈæl·ɪˌɡɔr·i, -ˌɡoʊr·i"
allegro, əˈleɡroʊ
allele, əˈliːl əˈlil
alleluia, ˌæləˈluːjə
allergen, ˈælɚdʒən
allergic, əˈlɝːdʒɪk əˈlɝːdʒɪk əˈlɝːdʒɪk
allergy, ˈælɚdʒi ˈæl·ər·dʒi
alleviate, əˈliːvieɪt əˈli·viˌeɪt
alley, ˈæli ˈæli ˈæli ˈæli ˈæli ˈæl·i
alliance, əˈlaɪəns əˈlaɪəns əˈlɑɪ·əns
allied," ˈælaɪd ˈælaɪd ˈælaɪd ˈæl·ɑɪd, əˈlɑɪd ˈæl·ɑɪd, əˈlɑɪd"
alligator, ˈæləɡeɪt̬ɚ ˈæl·ɪˌɡeɪt̬·ər
alliteration, əˌlɪt̬əˈreɪʃən ə·lɪt̬·əˈreɪ·ʃən
alliterative, əˈlɪt̬ərət̬ɪv
allocate, ˈæləkeɪt ˈæl·əˌkeɪt
allocation, ˌæləˈkeɪʃən ˌæləˈkeɪʃən ˌæl·əˈkeɪ·ʃən
allot, əˈlɑːt əˈlɑt
allotment, əˈlɑːtmənt əˈlɑːtmənt
allotted, əˈlɑːt̬ɪd
allow, əˈlaʊ əˈlaʊ əˈlɑʊ əˈlɑʊ
allowable, əˈlaʊəbəl əˈlaʊəbl̩ əˈlaʊəbl̩
allowance, əˈlaʊəns əˈlaʊəns əˈlaʊəns əˈlɑʊ·əns əˈlɑʊ·əns
alloy," ˈælɔɪ ˈælˌɔɪ, əˈlɔɪ"
allspice, ˈɑːlspaɪs
allure, əˈlʊr əˈlʊər
alluring, əˈlʊrɪŋ
allusion, əˈluːʒən əˈlu·ʒən
alluvial, əˈluːviəl
ally," ˈælaɪ ˈælaɪ ˈælaɪ ˈæl·ɑɪ, əˈlɑɪ"
almanac," ˈɑːlmənæk ˈɑːlmənæk ˈɔl·məˌnæk, ˈæl-"
almighty, ɑːlˈmaɪt̬i ɑːlˈmaɪt̬i ɔlˈmɑɪ·t̬i ɔlˈmɑɪ·t̬i
almond," ˈɑːlmənd ˈɔ·mənd, ˈɔl-"
almost," ˈɑːlmoʊst ˈɔlˌmoʊst, ɔlˈmoʊst"
alms," ɑːmz ɑmz, ɑlmz"
aloe, ˈæloʊ
aloft, əˈlɑːft əˈlɔft
aloha, əˈloʊhɑː
alone, əˈloʊn əˈloʊn
along, əˈlɑːŋ əˈlɑːŋ əˈlɑːŋ əˈlɔŋ əˈlɔŋ
alongside, əˈlɑːŋsaɪd əˈlɔŋˌsɑɪd
aloof, əˈluːf əˈluːf əˈluf
aloud, əˈlaʊd əˈlɑʊd
alpaca, ælˈpækə ælˈpækə
alpha, ˈælfə
alphabet," ˈælfəbet ˈæl·fəˌbet, -bɪt"
alphabetical, ˌælfəˈbet̬ɪkəl
alphabetically, ˌælfəˈbet̬ɪkəli
alphabetize, ˈælfəbetaɪz
alphanumeric, ˌælfənuːˈmerɪk
alpine, ˈælpaɪn ˈælpaɪn ˈæl·pɑɪn
already, ɑːlˈredi ɑːlˈredi ɔlˈred·i ɔlˈred·i
alright," ɑːlˈraɪt ɔlˈrɑɪt, ˈɔl·rɑɪt"
also, ˈɑːlsoʊ ˈɔl·soʊ ˈɔl·soʊ
altar, ˈɑːltɚ ˈɔl·tər
alter, ˈɑːltɚ ˈɑːltɚ ˈɑːltɚ ˈɔl·tər
alteration, ˌɑːlt̬əˈreɪʃən ˌɑːlt̬əˈreɪʃən ˌɑːlt̬əˈreɪʃən
altercation, ˌɑːltɚˈkeɪʃən ˌɔl·tərˈkeɪ·ʃən
altered, ˈɑːltɚd ˈɑːltɚd
alternate, ˈɑːltɚneɪt ˈɑːltɚneɪt ˈɔl·tərˌneɪt
alternately, ɑːlˈtɝːnətli ˈɔl·tər·nət·li
alternating, ˈɑːltɚneɪt̬ɪŋ ˈɑːltɚneɪt̬ɪŋ
alternation, ˌɑːltɚˈneɪʃən
alternative, ɑːlˈtɝːnət̬ɪv ɑːlˈtɝːnət̬ɪv ɔlˈtɜr·nə·t̬ɪv
alternatively, ɑːlˈtɝːnət̬ɪvli ɔlˈtɜr·nə·t̬ɪv·li
alternator, ˈɑːltɚneɪt̬ɚ
although, ɑːlˈðoʊ ɑːlˈðoʊ ɔlˈðoʊ
altimeter, ælˈtɪmət̬ɚ
altitude, ˈæltətuːd ˈæl·tɪˌtud ˈæl·tɪˌtud ˈæl·tɪˌtud
alto, ˈæltoʊ ˈæltoʊ ˈæltoʊ ˈæltoʊ ˈæl·toʊ
altogether," ˌɑːltəˈɡeðɚ ˌɑːltəˈɡeðɚ ˌɑːltəˈɡeðɚ ˌɔl·təˈɡeð·ər, ˈɔl·təˌɡeð·ər"
altruism, ˈæltruɪzəm ˈæl·truˌɪz·əm
altruistic, ˌæltruˈɪstɪk
alum, ˈæləm əˈlʌm əˈlʌm
aluminium, ˌæljəˈmɪniəm
aluminum, əˈluːmənəm əˈlu·mə·nəm
alumna, əˈlʌmnə əˈlʌmnə
alumnae, əˈlʌmniː
alumni, əˈlʌmnaɪ əˈlʌmˌnɑɪ
alumnus, əˈlʌmnəs əˈlʌmnəs
alveolar, ælˈviːəlɚ ælˈviːəlɚ ælˈviːəlɚ
always," ˈɑːlweɪz ˈɑːlweɪz ˈɑːlweɪz ˈɑːlweɪz ˈɑːlweɪz ˈɔl·weɪz, -wiz ˈɔl·weɪz, -wiz"
am," strong æm æm, əm, m"
amalgam, əˈmælɡəm əˈmælɡəm
amalgamation, əˌmælɡəˈmeɪʃən
amaranth, ˈæmərænθ
amaretto, ˌæməˈret̬oʊ ˌæməˈret̬oʊ
amaryllis, ˌæməˈrɪlɪs
amass, əˈmæs əˈmæs
amateur," ˈæmətʃɚ ˈæmətʃɚ ˈæm·əˌtʃɜr, -əˌtʃʊər, -ə·t̬ər"
amateurish," ˌæməˈtʊrɪʃ ˌæm·əˈtʃʊər·ɪʃ, -ˈtɜr·ɪʃ"
amaze, əˈmeɪz əˈmeɪz
amazed, əˈmeɪzd
amazement, əˈmeɪzmənt
amazing, əˈmeɪzɪŋ əˈmeɪzɪŋ əˈmeɪ·zɪŋ
amazingly, əˈmeɪzɪŋli əˈmeɪzɪŋli
amazon, ˈæməzɑːn
amazonian, ˌæməˈzoʊniən
ambassador, æmˈbæsədɚ æmˈbæsədɚ æmˈbæs·ə·dər
ambassadorial, æmˌbæsəˈdɔːriəl
amber, ˈæmbɚ ˈæmbɚ ˈæmbɚ
ambidextrous, ˌæmbɪˈdekstrəs ˌæmbɪˈdekstrəs ˌæmbɪˈdekstrəs ˌæm·bɪˈdek·strəs
ambience," ˌɑːmbiˈɑːns ˈæm·bi·əns, ˌɑm·biˈɑ̃s"
ambient, ˈæmbiənt
ambiguity, ˌæmbɪˈɡjuːət̬i ˌæm·bɪˈɡjuɪ·t̬i
ambiguous, æmˈbɪɡjuəs æmˈbɪɡ·ju·əs
ambition, æmˈbɪʃən æmˈbɪʃən æmˈbɪʃ·ən
ambitious, æmˈbɪʃəs æmˈbɪʃəs æmˈbɪʃ·əs æmˈbɪʃ·əs
ambitiously, æmˈbɪʃəsli æmˈbɪʃəsli
ambivalence, æmˈbɪvələns
ambivalent, æmˈbɪvələnt æmˈbɪv·ə·lənt
amble, ˈæmbəl ˈæm·bəl
ambrosia, æmˈbroʊʒə æmˈbroʊʒə
ambrosial, æmˈbroʊʒəl
ambulance," ˈæmbjələns ˈæm·bjə·ləns, -ˌlæns"
ambulatory," ˈæmbjələtɔːri ˈæm·bjə·ləˌtɔr·i, -ˌtoʊr·i ˈæm·bjə·ləˌtɔr·i, -ˌtoʊr·i"
ambush, ˈæmbʊʃ ˈæm·bʊʃ
ameliorate, əˈmiːljəreɪt
amelioration, əˌmiːliəˈreɪʃən
amen," ˌɑːˈmen ɑˈmen, eɪ- ɑˈmen, eɪ-"
amenable," əˈmiːnəbəl əˈmi·nə·bəl, -ˈmen·ə-"
amend, əˈmend əˈmend
amendment, əˈmendmənt əˈmendmənt əˈmend·mənt
amethyst, ˈæməθɪst ˈæməθɪst
amiability, ˌeɪmiəˈbɪlət̬i
amiable, ˈeɪmiəbəl ˈeɪ·mi·ə·bəl
amiably, ˈeɪmiəbli
amicable, ˈæmɪkəbəl ˈæmɪkəbəl ˈæm·ɪ·kə·bəl
amicably, ˈæmɪkəbli ˈæmɪkəbli
amicus, ˈæmɪkəs
amid, əˈmɪd əˈmɪd
amidships, əˈmɪdʃɪps
amigo, əˈmiːɡoʊ əˈmiːɡoʊ
amiss, əˈmɪs əˈmɪs
amity, ˈæmət̬i
ammeter," ˈæmiːt̬ɚ ˈæmˌi·t̬ər, ˈæmˌmi-"
ammo, ˈæmoʊ
ammonia, əˈmoʊniə əˈmoʊn·jə
ammonium, əˈmoʊniəm
ammunition, ˌæmjəˈnɪʃən ˌæmjəˈnɪʃən ˌæm·jəˈnɪʃ·ən ˌæm·jəˈnɪʃ·ən
amnesia, æmˈniːʒə æmˈni·ʒə
amnesiac, æmˈniːʒiæk
amnesty, ˈæmnəsti ˈæmnəsti ˈæm·nə·sti
amniocentesis, ˌæmnioʊsenˈtiːsɪs
amniotic, ˌæmniˈɑːt̬ɪk
amoeba, əˈmiːbə əˈmibə
amoebic, əˈmiːbɪk əˈmibɪk
among, əˈmʌŋ əˈmʌŋ əˈmʌŋ əˈmʌŋ əˈmʌŋ
amoral," ˌeɪˈmɔːrəl eɪˈmɔr·əl, -ˈmɑr-"
amorous, ˈæmɚəs ˈæm·ər·əs
amorphous," əˈmɔːrfəs əˈmɔːrfəs əˈmɔr·fəs, eɪ-"
amortization, æmˌɔːrt̬əˈzeɪʃən
amortize, ˈæmɔːrtaɪz ˈæmɔːrtaɪz
amount, əˈmaʊnt əˈmɑʊnt
amp, æmp æmp
amperage, ˈæmprɪdʒ
ampersand, ˈæmpɚsænd
amphetamine," æmˈfet̬miːn æmˈfet̬·əˌmin, -mɪn"
amphibian, æmˈfɪbiən æmˈfɪbiən æmˈfɪb·i·ən
amphibious, æmˈfɪbiəs æmˈfɪbiəs æmˈfɪb·i·əs æmˈfɪb·i·əs
amphitheater," ˈæmfəˌθiːət̬ɚ ˈæmfəˌθiːət̬ɚ ˈæm·fəˌθi·ə·t̬ər, ˈæm·pə-"
amphitheatre, ˈæmfəˌθiːət̬ɚ ˈæmfəˌθiːət̬ɚ
amphora, ˈæmfɚə
ample, ˈæmpəl ˈæmpəl ˈæm·pəl
amplification, ˌæmpləfəˈkeɪʃən ˌæmpləfəˈkeɪʃən
amplifier, ˈæmpləfaɪɚ ˈæm·pləˌfɑɪ·ər
amplify, ˈæmpləfaɪ ˈæmpləfaɪ ˈæm·pləˌfɑɪ ˈæm·pləˌfɑɪ
amplitude, ˈæmplətuːd ˈæmplətuːd ˈæm·plɪˌtud ˈæm·plɪˌtud ˈæm·plɪˌtud
amply, ˈæmpli
amputate, ˈæmpjəteɪt ˈæm·pjəˌteɪt
amputation, ˌæmpjəˈteɪʃən
amputee, ˌæmpjəˈtiː
amuck, əˈmʌk
amulet, ˈæmjələt
amuse, əˈmjuːz əˈmjuːz əˈmjuz əˈmjuz
amused, əˈmjuːzd
amusement, əˈmjuːzmənt əˈmjuːzmənt əˈmjuz·mənt əˈmjuz·mənt
amusing, əˈmjuːzɪŋ
amusingly, əˈmjuːzɪŋli
amygdala, əˈmɪɡdələ
an," strong æn æn, ən"
anachronism, əˈnækrənɪzəm əˈnæk·rəˌnɪz·əm
anachronistic, əˌnækrəˈnɪstɪk
anaconda, ˌænəˈkɑːndə
anaerobic, ˌænəˈroʊbɪk
anaesthesia, ˌænəsˈθiːziə ˌænəsˈθiːziə
anaesthesiology, ˌænəsˌθiːziˈɑːlədʒi
anaesthetic, ˌænəsˈθet̬ɪk
anaesthetist, əˈnesθət̬ɪst
anagram, ˈænəɡræm ˈæn·əˌɡræm
anal, ˈeɪnəl ˈeɪnəl
analgesic," ˌænəlˈdʒiːzɪk ˌæn·əlˈdʒi·zɪk, -sɪk"
analog," ˈænəlɑːɡ ˈænəlɑːɡ ˈænəlɑːɡ ˈænəlɑːɡ ˈæn·əlˌɔɡ, -ˌɑɡ"
analogous, əˈnæləɡəs əˈnæləɡəs
analogue, ˈænəlɑːɡ ˈænəlɑːɡ ˈænəlɑːɡ ˈænəlɑːɡ
analogy, əˈnælədʒi əˈnæl·ə·dʒi
analysis, əˈnæləsɪs əˈnæləsɪs əˈnæləsɪs əˈnæl·ə·sɪs əˈnæl·ə·sɪs
analyst, ˈænəlɪst ˈænəlɪst ˈæn·əl·ɪst ˈæn·əl·ɪst
analytic, ˌænəˈlɪt̬ɪk ˌænəˈlɪt̬ɪk ˌænəˈlɪt̬ɪk ˌænəˈlɪt̬ɪk
analytical, ˌænəˈlɪt̬ɪkəl ˌæn·əlˈɪt̬·ɪ·kəl
analyzable, ˌænəlˈaɪzəbəl
analyze, ˈænəlaɪz ˈæn·əlˌɑɪz
analyzer, ˈænəlaɪzɚ
anaphylaxis, ˌænəfɪlˈæksɪs
anarchic, əˈnɑːrkɪk əˈnɑːrkɪk
anarchist, ˈænɚkɪst ˈænɚkɪst
anarchy," ˈænɚki ˈæn·ər·ki, -ˌɑr·ki"
anathema, əˈnæθəmə əˈnæθ·ə·mə
anatomical, ˌænəˈtɑːmɪkəl ˌænəˈtɑːmɪkəl
anatomically, ˌænəˈtɑːmɪkəli ˌænəˈtɑːmɪkəli
anatomist, əˈnætəmɪst
anatomy, əˈnæt̬əmi əˈnæt̬əmi əˈnæt̬əmi əˈnæt̬əmi əˈnæt̬·ə·mi
ancestor," ˈænsestɚ ˈænsestɚ ˈænˌses·tər, -səs-"
ancestral, ænˈsestrəl
ancestry, ˈænsestri
anchor, ˈæŋkɚ ˈæŋkɚ ˈæŋkɚ ˈæŋkɚ ˈæŋ·kər ˈæŋ·kər ˈæŋ·kər
anchorage, ˈæŋkɚɪdʒ ˈæŋkɚɪdʒ
anchorman, ˈæŋkɚmæn ˈæŋkɚmæn ˈæŋ·kərˌmæn
anchovy," ˈæntʃoʊvi ˈænˌtʃoʊ·vi, ænˈtʃoʊ-"
ancient, ˈeɪnʃənt ˈeɪnʃənt ˈeɪnʃənt ˈeɪn·ʃənt ˈeɪn·ʃənt
ancillary, ˈænsəleri ˈænsɪleri
and," strong ænd strong ænd strong ænd strong ænd strong ænd strong ænd ænd, ənd ænd, ənd ænd, ənd ænd, ənd ænd, ənd"
andante, ɑːnˈdɑːnteɪ
andiron, ˈændaɪɚn
androgynous, ænˈdrɑːdʒənəs ænˈdrɑːdʒənəs
androgyny, ænˈdrɑːdʒəni
android, ˈændrɔɪd ˈæn·drɔɪd
anecdotal, ˌænɪkˈdoʊt̬əl ˌæn·ɪkˈdoʊ·t̬əl
anecdote, ˈænɪkdoʊt ˈæn·ɪkˌdoʊt
anemia, əˈniːmiə
anemic, əˈniːmɪk əˈni·mɪk
anemometer, ˌænəˈmɑːmət̬ɚ ˌæn·əˈmɑm··t̬ər
anemone, əˈneməni əˈneməni
anesthesia, ˌænəsˈθiːziə ˌæn·əsˈθi·ʒə
anesthesiologist, ˌænəsˌθiːziˈɑːlədʒɪst
anesthesiology, ˌænəsˌθiːziˈɑːlədʒi
anesthetic, ˌænəsˈθet̬ɪk ˌæn·əsˈθet̬·ɪk
anesthetist, əˈnesθət̬ɪst əˈnes·θət̬·əst
anew, əˈnuː əˈnu
angel, ˈeɪndʒəl ˈeɪndʒəl ˈeɪndʒəl ˈeɪndʒəl ˈeɪn·dʒəl ˈeɪn·dʒəl
angelic, ænˈdʒelɪk ænˈdʒel·ɪk
angelica, ænˈdʒelɪkə
